가맹점명,가맹점유형,업종명,시도명,시군구명,시군구코드,소재지도로명주소,전화번호,관리기관명,관리기관전화번호,데이터기준일자
피자스쿨 춘천강북점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 영서로 2764 1층,033-251-0333,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨 춘천우두점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 우두1길 100 116동 1층 111호(우두동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨(퇴계금호타운점),일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 안마산로 213 퇴계타운114호,033-264-7444,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨남춘천점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 춘주로 150 현진아파트 상가동 106,107호",033-252-3633,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨석사애막골점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로186번길 16 석삭동,033-261-6066,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨춘천장학점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동면 춘천로449번길 30-1 1층,033-253-3800,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨춘천한림대점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 삭주로 71 .1,033-255-8008,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자스쿨춘천후평점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 후석로 299 (후평동),033-253-8998,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자에땅,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 행촌로 46-1 1층,033-254-0092,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자에땅(교동점),일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로 239-1 1층,033-253-5353,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자에땅교동점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로 239-1 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자쿠치나 춘천퇴계점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 안마산로 109-1 , 1층 105호(퇴계동)",033-261-1928,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자파는집춘천점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 춘주로195번길 7 , 1층(퇴계동)",033-255-2859,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자파는집후평점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 백령로 180 2층 202호(후평동),033-252-0508,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자플래넷,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 새롬공원길 8 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자피크춘천점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로 254 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자헛 석사점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 우석로 6-1 , 1층",033-255-5712,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피자헛 춘천점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 금강로 19 , 1층",033-251-4512,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피카소에스프레소(PICASSO),일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 성심로 4 1층 남쪽방향 첫째 점포(교동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피콜로,일반가맹점,양식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 스무숲2길 6 ,1층",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
피플스클럽,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 우석로67번길 12 1층,033-255-1007,강원특별자치도 춘천시청,033-250-4043,2025-07-14
필라델피아화로숯불갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 영서로2753번길 12 2층,033-243-3920,강원특별자치도 춘천시청,033-250-4043,2025-07-14
필라프에 빠지다 교대점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 공지로 108 102호,033-262-7911,강원특별자치도 춘천시청,033-250-4043,2025-07-14
필라프에빠지다 춘천한림대점,일반가맹점,양식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 삭주로 100 1층 103호,02-1544-4223,강원특별자치도 춘천시청,033-250-4043,2025-07-14
필젠,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 외솔길 49 .,033-261-4981,강원특별자치도 춘천시청,033-250-4043,2025-07-14
핑크샌드(Pink sand),일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 지석로 80 1층 138호(퇴계동, 춘천시너스카펠라복합빌딩)",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하나로마트롯데리아춘천점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 지석로 11 1층 101호,033-255-5258,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하나로마트사업소(남산농업협동조합),주부식가맹점,농협(마트),강원특별자치도,춘천시,4181000,강원특별자치도춘천시 남산면 한치로 119 하나로마트사업소 남산농업협동조합,033-261-1941,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하나로반점,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 퇴계동 77-2번지 퇴계타운 2층 17,033-261-1122,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하나축산 정육식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 우묵길56번길 12, 1층 (퇴계동)",033-257-4534,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하남각,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 춘주로91번길 10 (온의동),033-256-1674,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하남돼지집 춘천퇴계점,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 김유정로 1893 , 1층(퇴계동)",033-263-7979,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하노이별 (퇴계점),일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 퇴계농공로 12 1동 107호,033-264-8303,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하노이포베트남쌀국수,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 백령로 19 1층,033-251-7877,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하누마루,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 영서로 1771 1층,033-262-8892,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하누마루영농조합법인,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동산면 조양길 192,033-262-6685,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하루나무,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동면 가산로 53 1층,033-241-4020,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하루에베이커리,일반가맹점,제과점,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 퇴계로 129-11 102호,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하루일식,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로45번길 12-1 5층,033-261-3131,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하림각,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신북읍 신북로 34,033-241-3055,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하림원,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동면 후석로326번길 95 1층,033-242-9980,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하림원,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동면 후석로326번길 95,033-242-9980,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하림치킨,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 서면 도둔리 1379,041-952-0713,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하림통닭,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 벌말길 53 (석사동),033-241-3339,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하마기사식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 영서로 1767 .,033-261-2247,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하마집,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로369번길 2 1층 좌측호,033-257-4233,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하스피럴버거,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 서부대성로44번길 20-2 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하에르화랑,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 거두택지길4번길 11-15 1층 하에르화랑,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하오하오,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 스무숲1길 8-4 (석사동),033-263-3700,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하와이조개 춘천점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 보안길 19 상가동 1층,033-244-4282,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하이덕,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 영서로 2352-38 ,11동72호(온의동,풍물시장)",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하정식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 소양로120번길 18-1 (소양로3가),033-244-7889,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하주골,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동면 만천로 163,033-256-7963,강원특별자치도 춘천시청,033-250-4043,2025-07-14
하하꼼장어앤최가족발치피떡,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 승지골길13번길 7-4, 1층 (퇴계동)",033-252-9745,강원특별자치도 춘천시청,033-250-4043,2025-07-14
학곡다슬기장칼국수,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 우묵길70번길 26 1층,033-263-1038,강원특별자치도 춘천시청,033-250-4043,2025-07-14
학곡리막국수닭갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 공지로 29 (석사동),033-261-9478,강원특별자치도 춘천시청,033-250-4043,2025-07-14
학곡리순대,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 영서로 1789 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
학곡리옛날통닭,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 영서로 1776 1층,033-264-6985,강원특별자치도 춘천시청,033-250-4043,2025-07-14
학곡사거리막국수닭갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동내면 영서로 1801,033-261-7477,강원특별자치도 춘천시청,033-250-4043,2025-07-14
한가족숯불닭갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신동면 실레길 10,033-263-8300,강원특별자치도 춘천시청,033-250-4043,2025-07-14
한결축산,일반가맹점,정육점,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로17번길 21 104호 춘천강남하이엔드,033-257-8384,강원특별자치도 춘천시청,033-250-4043,2025-07-14
한국맥도날드 (유) 춘천퇴계DT점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 영서로 2173 퇴계동,070-7209-1062,강원특별자치도 춘천시청,033-250-4043,2025-07-14
한국맥도날드 (유)춘천퇴계DT점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 영서로 2173 퇴계동,02-1600-5252,강원특별자치도 춘천시청,033-250-4043,2025-07-14
한국맥도날드 (유)춘천후평DT점,일반가맹점,패스트푸드,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로 334 후평동,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
